,Artist,Track Name,Track ID,Popularity,Acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
4073,Ed Maverick,Acurrucar,1xYBeQ5u8uaJ3oBWktjGyJ,73,0.944,0.809,234080,0.216,0.00799,8,0.0894,-12.103,1,0.0353,99.1,4,0.236
4074,Logic,The Glorious Five,066QkK1heGoXBUPBbcOhEG,57,0.039,0.826,216520,0.85,0.0,10,0.39,-7.451,0,0.044,91.99,4,0.433
4075,Knowmadic,Hydrangea,3z3QKouio76OV0VVtwAXdy,59,0.511,0.602,168889,0.148,0.934,11,0.121,-13.305,1,0.0369,81.042,4,0.21
4076,Saba,LOGOUT,0Q8A7MPsoFg72xcVFBsS8Q,56,0.0102,0.787,150108,0.382,0.0,1,0.092,-9.983,1,0.45,86.779,4,0.392
4077,Ben Rector,Extraordinary Magic,6twjbQiAbWOMUt4S8RoDbk,56,0.829,0.481,173040,0.0803,0.0,11,0.14,-14.803,1,0.0423,80.206,4,0.491
4078,HM Surf,Couch Day,7lf01S7e2hn0VbITfoY2br,57,0.366,0.867,152750,0.0873,0.447,9,0.1,-21.667,1,0.0969,132.001,4,0.484
4079,Lila Drew,faded/2am (feat. GoldLink),5JBNoDRG4xWjGttyGHigs1,56,0.61,0.579,243387,0.472,1.66e-05,2,0.103,-10.051,0,0.337,134.977,4,0.219
4080,Chris Renzema,Found,11KvDdjlbYq8F6D45OUE71,55,0.964,0.528,231228,0.157,1.75e-05,4,0.147,-12.921,1,0.0421,120.093,4,0.113
4081,Mozzy,"Famous (feat. Iamsu!, Yo Gotti & DeJ Loaf)",4tYpkgBjxxin7SiUBW0Rtq,56,0.00185,0.557,205333,0.612,0.0,11,0.308,-8.846,0,0.177,89.756,4,0.262
4082,KYLE,Moment (feat. Wiz Khalifa),0oXIvlG6j5mCeViCB1E6Lv,57,0.0468,0.708,188497,0.666,0.0,11,0.118,-6.438,1,0.0956,144.004,4,0.326
4083,21 Savage,can't leave without it,1nbYiPgDJ4T3t46Is5Zc26,57,0.111,0.872,205352,0.591,0.0,6,0.144,-6.952,0,0.359,131.982,4,0.696
4084,Kelsea Ballerini,Music,6PCPxCkN8ClnHN1AESmSJg,55,0.199,0.529,203360,0.632,0.0,1,0.119,-6.432,0,0.0359,189.821,3,0.604
4085,Madison Beer,HeartLess,2pLV5v5rgpMTmVvRcjmm8d,60,0.209,0.636,158633,0.44,0.0,10,0.0942,-7.354,0,0.0303,100.046,4,0.236
4086,Hyperparadise,Morning,45ad5DB2WZZJ1JbUBPO4Nc,62,0.828,0.734,181499,0.235,0.884,3,0.135,-18.819,1,0.133,82.959,4,0.3
4087,Seven Lions,Ocean (feat. Jonathan Mendelsohn),5ZQMiwA8y8BEslhMmtLxLv,56,0.0685,0.499,225675,0.791,1.89e-05,3,0.138,-3.735,1,0.0539,99.943,4,0.25
4088,Valentina,Break My Heart,1QjiCN0f7Kz732ayby0pnZ,58,0.379,0.702,158130,0.456,0.0,2,0.0829,-7.689,1,0.181,139.879,4,0.491
4089,JOEY DJIA,Wish I Never,3xpVqn88EvpmK6HWugLP0J,57,0.245,0.555,278504,0.465,0.0,5,0.0949,-9.655,0,0.124,119.386,4,0.149
4090,Oatmello,No Way Back,70SfQj2pVrfqgE4wvnIcwV,57,0.902,0.536,101647,0.325,0.952,4,0.114,-11.783,0,0.0532,170.118,4,0.185
4091,Breaking Benjamin,Psycho,7jgat9AswcE13fC2YUuBLG,57,2.75e-05,0.423,200813,0.818,0.000338,1,0.407,-3.603,1,0.102,171.039,3,0.496
4092,NCT,TOUCH,1mdEvT7X3Rs7vL75fRb8oo,63,0.0391,0.595,189078,0.806,0.0,8,0.36,-4.644,1,0.141,93.126,4,0.616
4093,Usher,Peace Sign,3DlGY66fukwF71OYNLylxc,58,0.141,0.796,178040,0.535,0.0,8,0.192,-7.783,1,0.0453,119.936,4,0.349
4094,Lady Gaga,Music To My Eyes,5IXk9TVBuxG87sFrwclBJw,64,0.392,0.625,199200,0.356,0.00129,2,0.1,-9.044,1,0.0319,114.805,3,0.325
4095,Birdman,Ride,6lVO5cW3inLyzbKbm5CHwd,54,0.0784,0.846,252213,0.707,0.0,8,0.297,-4.462,1,0.103,108.984,4,0.249
4096,Dean Lewis,Be Alright,0mykm0224toIdK7M0qHAYU,60,0.674,0.542,196373,0.577,0.0,11,0.131,-6.356,1,0.0348,126.349,4,0.479
4097,svrite,Jiggy,0I7esYprGdntNcPHc3k9bN,56,0.396,0.666,81032,0.503,5.22e-05,8,0.243,-11.036,1,0.126,94.966,4,0.324
4098,Shy Glizzy,Do You Understand? (feat. Gunna & Tory Lanez),40UeYwkXU1t4EZtD8O3zko,55,0.0496,0.862,279186,0.526,0.0,4,0.0983,-5.168,0,0.126,129.987,4,0.198
4099,Kali Uchis,Killer,5n1WeUNWJIjs9ueYD4v0Pt,58,0.129,0.622,172357,0.638,1e-05,0,0.362,-6.291,1,0.043,140.005,4,0.646
4100,Mac Ayres,Something to Feel,1IRELSd0k5ycjtvPUlUEXI,59,0.874,0.754,213535,0.525,1.95e-05,3,0.117,-10.004,1,0.0897,72.276,4,0.57
4101,Manila Killa,Run Away,57silVtrWHoiTZzfic9yt3,58,0.00253,0.588,188000,0.788,0.118,0,0.121,-9.026,0,0.0411,104.987,4,0.109
4102,Michl,Better With You,1FjHxl8B28sXj7eVfxdST4,59,0.265,0.784,196018,0.437,6.98e-05,5,0.126,-7.868,1,0.0509,90.003,4,0.47
4103,Chrome Sparks,Still Think,3lBmRItELTgJjFMgI76Onm,57,0.0517,0.663,335600,0.692,0.912,8,0.0767,-10.645,0,0.0428,110.992,4,0.0801
4104,Kodak Black,In the Flesh,15eaTEZMA2CqOxBvyuosLI,56,0.595,0.735,188910,0.521,0.0,1,0.12,-7.336,1,0.275,173.977,4,0.538
4105,Christian French,sweet home,2Yhet3TFvAzE0RvTIB8OVy,56,0.313,0.671,166892,0.694,9.9e-06,5,0.239,-7.566,1,0.11,86.894,4,0.476
4106,SEVENTEEN,THANKS,7cbZIBLhfD9taMBgEsIhIp,64,0.0631,0.513,213072,0.867,0.0,8,0.34,-3.729,1,0.0632,149.967,4,0.536
4107,LEGADO 7,Jardin Verde (feat. Hijos de Garcia & Fuerza Regida),10Je5SzWya58a2eTc8hQa8,57,0.593,0.711,134352,0.84,0.0,7,0.358,-3.173,1,0.0625,109.973,3,0.966
4108,khai dreams,Travels,1WPevIqr6oWsA4BWwMhkW5,57,0.532,0.759,173121,0.841,0.0,7,0.103,-4.372,1,0.382,89.904,4,0.713
4109,NAV,Know Me,2e3oSed7fWKJ63VCxtMAAH,58,0.0193,0.925,155493,0.591,0.0,1,0.108,-5.663,1,0.157,142.047,4,0.158
4110,YBN Nahmir,No Relations,0qnBCUQetFtzoXYbfwzZU7,56,0.205,0.924,134433,0.696,0.0,8,0.287,-10.231,0,0.34,115.028,4,0.726
4111,Plan B,Zum Zum - Remix,2y4XLIaQOPbBJQEr4r9L2Y,65,0.0878,0.829,276253,0.842,0.000385,2,0.314,-2.823,1,0.0561,91.992,4,0.466
4112,Khruangbin,Lady and Man,0tjTndnyFm1xQsaHGf2imW,55,0.000711,0.728,258044,0.691,0.828,7,0.0912,-7.947,1,0.0578,82.207,4,0.901
4113,Kodak Black,Transgression,52Vrauy7m3EtC1aQqj7Rfp,56,0.625,0.57,135441,0.639,0.0,7,0.121,-4.892,0,0.293,81.465,4,0.85
4114,Upchurch,Steer Clear,3yp9bZjCLb8E8Lqi01Sxz4,54,0.0195,0.809,171575,0.661,0.0,2,0.457,-7.142,1,0.105,114.986,4,0.392
4115,Varian,Ready As I'll Ever Be,1Z6yVA8KHSHJUwnWLZl4iJ,58,0.205,0.615,123136,0.688,0.0,2,0.281,-4.717,0,0.0368,109.887,4,0.603
4116,Carrie Underwood,Backsliding,0pNA563kEMCfhMYRVQGH4Y,55,0.0376,0.528,277800,0.703,0.0,7,0.0953,-4.273,1,0.0502,129.001,4,0.127
4117,Eric Nam,Honestly,7uW2sLxLjNgQJHa71LGVGr,59,0.0706,0.75,206848,0.799,0.0,0,0.377,-2.788,0,0.0697,110.991,4,0.462
4118,Wallows,It's Only Right,49shtsiVxakpVGxSltpgjX,56,0.00222,0.447,274520,0.663,0.00275,11,0.127,-7.399,0,0.033,153.87,4,0.456
4119,YBN (Young Boss N*ggas),Bread Winners,7r81Tfgk0ECt7FXPSUrAPd,56,0.0314,0.926,145115,0.535,0.0,5,0.122,-8.778,0,0.273,94.716,4,0.726
4120,El Alfa,Con Silenciador,38QUqCz132DT89ej2Jro1s,60,0.509,0.96,174828,0.82,1.73e-05,1,0.123,-3.13,1,0.219,116.048,4,0.363
4121,Ian Ewing,LuvnYou,3hHlNvlnK6MUo4wuX0JLKN,60,0.583,0.331,194729,0.263,0.0348,6,0.183,-13.987,1,0.0964,175.839,4,0.499
4122,RM,badbye,5Qg0xK4s85tINbQcJD3GDq,61,0.0948,0.241,112607,0.536,0.0107,7,0.296,-8.88,1,0.0432,142.129,4,0.229
4123,Lil Toe,Pipe Down,1xw3s0E9MNtRftzYFQrdqt,58,0.0773,0.747,129033,0.388,0.314,8,0.126,-8.307,1,0.384,164.861,4,0.223
4124,DDG,Run It Up,6eEVqkT1ZWHHzg08rfj7Uc,57,0.0925,0.772,279014,0.702,2.96e-06,0,0.126,-5.322,0,0.046,84.043,4,0.583
4125,Sigala,Just Got Paid,5CpkVOosLFc83LbwqO6hnI,68,0.0328,0.734,218480,0.921,0.0,6,0.197,-1.936,0,0.0863,120.056,4,0.654
4126,Sia,Candy Cane Lane,4KevTcBXEIYxXVyPE78XXm,56,0.00366,0.589,212387,0.91,4.87e-05,1,0.0843,-4.206,0,0.0623,130.017,4,0.394
4127,Cory Asbury,Born Again,7dhXGtYEZrxzkIsB1kY0Ps,57,0.95,0.446,252958,0.0974,0.000149,6,0.0725,-14.472,1,0.0319,64.068,4,0.146
4128,Intentional Vibes,Imperfecta,7pGXnT3DherrtZk2sqCVY2,61,0.971,0.154,234057,0.112,0.902,5,0.107,-28.112,1,0.0402,135.374,3,0.0684
4129,Nas,Adam and Eve,0BSPhsCKfwENstErymcD80,61,0.0453,0.624,250760,0.803,0.0,9,0.318,-5.107,0,0.218,92.401,4,0.172
4130,Lost Kings,Stuck,3esogDu1xpfphICWKjd8fp,60,0.0175,0.768,192595,0.796,1.22e-06,7,0.0736,-4.89,0,0.0758,104.99,4,0.564
4131,RL Grime,I Wanna Know,7ykMO4py7Nvrgf2vUHBkzr,57,0.501,0.432,206727,0.85,6.59e-06,10,0.203,-4.417,1,0.0771,82.607,4,0.109
4132,Cody Jinks,Somewhere Between I Love You And I’m Leavin’,1jfcwpvdAh6IM83QFh6StI,53,0.00606,0.44,215840,0.548,0.0101,11,0.0879,-6.524,1,0.0275,129.13,4,0.195
4133,YoungBoy Never Broke Again,Change,4mLbk7rM6jubIRjgsfeYCI,54,0.472,0.717,156353,0.659,0.0,1,0.1,-4.496,1,0.0637,79.958,4,0.598
4134,J Balvin,No Es Justo,1RTlTuLOdnmgbe11ynwR7c,73,0.151,0.801,251267,0.812,0.000364,7,0.152,-4.47,1,0.0587,87.971,4,0.699
4135,"nothing,nowhere.",Ornament,3RJXIte2IV8xArJYKD5qrf,58,0.00151,0.535,250464,0.842,0.0,7,0.0807,-5.133,1,0.154,126.215,4,0.287
4136,TK Kravitz,Property (feat. Keke Palmer),3q9AtvPJS3xHHmENa6Ilb5,56,0.202,0.555,193004,0.336,0.0,5,0.112,-14.668,0,0.402,76.153,4,0.381
4137,Jason Aldean,Love Me Or Don't,6bzBgokzCzWU5ddrNJtzjZ,54,0.0473,0.562,193053,0.831,0.0,5,0.124,-4.801,0,0.0345,144.054,4,0.76
4138,MO3,Errybody,0QTGC0MSarmKdTILsHD6vq,53,0.222,0.55,188678,0.537,0.0,8,0.103,-6.64,0,0.507,78.281,5,0.699
4139,Hazy Year,Magnolia,0VnLE6ylT36DroSjx1eg2K,57,0.842,0.666,160500,0.35,0.946,5,0.0817,-14.616,1,0.0722,79.998,4,0.113
4140,Calum Scott,Dancing On My Own - Tiësto Remix,2EHVjRFRSsXQaHAsys74Us,64,0.0176,0.636,222890,0.602,0.000179,1,0.0818,-5.546,1,0.0345,122.021,4,0.291
4141,Shoreline Mafia,Occupied (feat. Rob Vicious & Fenix Flexin),12bXacZZxwe6qkKwlm43a7,55,0.0548,0.844,147627,0.723,0.0,7,0.15,-4.139,1,0.246,85.011,4,0.552
4142,NEEDTOBREATHE,Stand By Me (Acoustic Live),0pohtuADv9aAqQ7KVDxa56,55,0.605,0.316,435240,0.482,4.96e-05,6,0.142,-7.923,1,0.0476,78.353,3,0.287
4143,Supreme Patty,Just Woke Up,7oxy6gcerLrJ83E1dynA7W,58,0.12,0.889,111588,0.462,1.66e-06,11,0.0942,-9.821,1,0.0377,126.071,5,0.809
4144,Jeremy Zucker,firefly,2ULvsEVdvPbXERrl3mGEE8,59,0.608,0.738,220413,0.325,1.55e-05,2,0.111,-8.633,1,0.111,83.047,4,0.41
4145,Unlike Pluto,JOLT,46mVyGyrRLWHjKEU4W023C,61,0.387,0.664,200400,0.551,6.1e-06,2,0.11,-8.191,0,0.0664,100.089,4,0.42
4146,Tommee Profitt,Only One King,2qzl10bAolDzYE505AWfIV,61,0.0599,0.683,210104,0.933,2.63e-06,2,0.365,-4.666,1,0.131,143.972,4,0.422
4147,A.CHAL,Love N Hennessy REMIX (feat. 2 Chainz & Nicky Jam),5EE4UWNUvVKPWSwnvtMn3J,55,0.0257,0.928,253714,0.402,0.0,8,0.0804,-7.569,0,0.451,139.998,4,0.62
4148,Upchurch,Turn up the Night,1gQf9pbGGzVkph7BUfwi6X,54,0.0482,0.739,191489,0.781,0.0,2,0.156,-4.584,1,0.0449,93.981,4,0.164
4149,Black Atlass,Sacrifice (feat. Jessie Reyez),4LbfLqheRZesqH794Avpd9,64,0.339,0.512,209360,0.469,5.88e-05,6,0.118,-7.813,0,0.0416,126.671,3,0.291
4150,Marshmello,Happier - Breathe Carolina Remix,31OqWK8Lc6GnUbnLG3GqPX,64,0.00828,0.691,158095,0.924,3.8e-06,0,0.402,-3.839,1,0.0577,125.983,4,0.34
4151,Lil Yachty,BABY DADDY,3ALgsy4RtDm58xl3VNoSgZ,57,0.00872,0.972,185883,0.482,0.0,8,0.149,-6.128,1,0.0703,125.014,4,0.0767
4152,Six,Haus of Holbein,6bo3wF9Gfmr7iFlIaGfo1g,59,0.0362,0.672,126871,0.666,0.0,5,0.323,-6.534,0,0.156,150.111,4,0.832
4153,Rich Brian,See Me,17I8HJ0rI760NXwve92rpO,58,0.669,0.854,212472,0.578,1.1e-06,5,0.0844,-8.824,1,0.0889,137.025,4,0.306
4154,Andy Gbormittah,Solo,1sOjDGtITXtKYpKPpoeIZA,60,0.986,0.335,106020,0.0537,0.893,0,0.114,-27.737,0,0.0582,61.979,4,0.257
4155,Tyler Childers,Whitehouse Road (Live),7E5UxJ0cGdN2cKlzNBobaY,55,0.768,0.516,274973,0.433,0.0,0,0.724,-8.881,1,0.0292,154.755,4,0.463
4156,I AM THEY,My Feet Are on the Rock,33q4ENIRByGmdKeRWoIfSm,55,0.00171,0.612,183707,0.83,0.0,0,0.125,-4.361,1,0.0464,103.84,4,0.525
4157,Upchurch,River Rat,0CjKdYdDCFTraWz0UvopjA,54,0.026,0.857,124417,0.722,0.0,2,0.299,-4.577,1,0.0582,139.979,4,0.452
4158,Boyinaband,Empty,6yZ2uz57VpBCglQ1bcAp3q,58,0.0518,0.84,265574,0.719,1.67e-06,4,0.0949,-8.004,0,0.166,121.978,4,0.493
4159,Figgy Malone,The Milki Way,1U9YC9rH1hg3JmB9lbdjAE,60,0.991,0.502,170836,0.0741,0.932,5,0.12,-23.778,1,0.0413,169.997,4,0.198
4160,Russ,The Flute Song,798nzni0JSUWMVJJBCYYF1,60,0.212,0.789,147600,0.524,0.0,1,0.221,-7.942,0,0.273,138.064,4,0.343
4161,Falling In Reverse,Losing My Mind,1qPlNM2FaEWCMSxpVR5XeH,58,0.00916,0.544,257108,0.894,0.0,2,0.365,-5.193,0,0.0515,148.0,4,0.41
4162,Uncle Murda,"Get The Strap (feat. Casanova, 6ix9ine & 50 Cent)",4FC2oIKWbXNOq6NThyFxSQ,61,0.0712,0.611,190514,0.929,0.0,7,0.0379,-3.265,1,0.484,78.072,4,0.587
4163,Riverdale Cast,"Mad World (feat. K.J. Apa, Camila Mendes & Lili Reinhart)",1Q2z1qC6C0Db6nDFkwr9wd,68,0.59,0.476,188180,0.343,0.0,3,0.128,-10.417,1,0.0339,171.764,4,0.239
4164,Eleanor Arroway,Repetetive Chattering Mind,6l8Xxuu9DMIEzZqfvedNZA,62,0.459,0.154,193469,0.226,0.787,1,0.109,-19.43,1,0.036,70.723,4,0.0372
4165,Russ,Flip,3JJH0Vdu6XPD5ibEgNPbTA,58,0.353,0.797,168973,0.623,0.0,3,0.117,-3.869,0,0.298,75.987,4,0.704
4166,Lil Baby,Bank,5zdWd9T4e2QDPyJAvzlADw,55,0.0465,0.806,186871,0.687,0.0,6,0.0821,-6.445,1,0.165,143.967,4,0.424
4167,Roy Purdy,Oh Wow,43iloSMNjOYqR5207cnqhO,60,0.108,0.764,133918,0.697,0.0,1,0.14,-4.598,1,0.0535,96.928,4,0.576
4168,Los Plebes del Rancho de Ariel Camacho,Nació Pa'Leyenda,2HhXC4fhXaFl9ai0QOvAbz,60,0.896,0.683,140308,0.523,3.04e-06,5,0.0933,-5.786,1,0.0339,144.875,4,0.744
4169,JID,Just Da Other Day,2fU2TSb3bghWYkPFuqgSkr,56,0.0904,0.821,229045,0.529,1.73e-06,1,0.162,-6.924,1,0.18,98.555,4,0.0622
4170,Fit For A King,The Price of Agony,13zKsRskPB1TD9lWtbMoXH,58,3.58e-06,0.349,287999,0.95,1.13e-05,1,0.0716,-4.351,0,0.102,187.955,4,0.401
4171,Kuzu Mellow,Interstellar,2qJbmhhVfMQ2aqzTFsAOO3,56,0.948,0.604,119745,0.417,0.00315,5,0.105,-11.084,1,0.328,73.341,4,0.632
4172,convolk,all black fit,5PtL9NwvYn1vCY7kKo7rHe,58,0.0116,0.655,139765,0.688,0.0,11,0.0925,-6.968,0,0.0782,165.075,4,0.354
4173,Gucci Mane,Mad Russian (feat. Lil Skies),764OUqC5YJuYJ9wazz9LtP,56,0.0877,0.757,141854,0.579,0.0,4,0.104,-9.174,0,0.0655,160.07,4,0.537
4174,WizKid,Fever,5mN3xSyvCmFy1jkdA98IfS,64,0.544,0.755,252245,0.806,0.000114,0,0.0908,-4.618,0,0.0479,98.008,4,0.892
4175,Morgan Page,The Longest Road - deadmau5 Remix Edit,77w8cBOdasP7aNcPD9Dec8,60,0.00385,0.699,239213,0.737,0.000471,1,0.0392,-6.724,1,0.0368,124.981,4,0.543
4176,Neck Deep,Torn,1NqH3H7CX9ffRcCc7bnKvS,60,0.00245,0.554,244480,0.891,0.0356,8,0.266,-7.215,1,0.0621,96.053,4,0.441
4177,Ryan Trey,Mutual Butterflies,531MBHrtGF6nAkK4zUafi9,57,0.59,0.616,183875,0.649,0.0,3,0.142,-5.133,0,0.462,78.131,4,0.751
4178,Jack Harlow,PICKYOURPHONEUP (feat. K CAMP),4BZEJCAEAso8QHGYbeviY8,55,0.313,0.79,201301,0.501,2.12e-05,1,0.105,-8.452,1,0.171,95.53,4,0.546
4179,Empress Of,When I'm With Him,4vBlxgG7iM8WwjLMHKpNkm,58,0.301,0.779,193947,0.846,9.05e-06,1,0.0624,-5.68,1,0.0345,116.01,4,0.757
4180,keshi,the reaper,4vHoOPIlILceWMPGY5XEmJ,58,0.313,0.501,198978,0.501,0.0,0,0.104,-9.323,1,0.119,160.299,4,0.277
4181,Dua Lipa,Want To,5fK0Q3j2iUcQtiRDXlPW0K,66,0.0788,0.572,211818,0.691,0.000132,8,0.0619,-4.783,0,0.123,92.082,4,0.318
4182,Breaking Benjamin,Down,1RlTQfw5fy7evQZSM6MuaA,57,0.000162,0.505,242653,0.947,1.35e-06,8,0.1,-3.498,1,0.0944,120.023,3,0.23
4183,BlocBoy JB,Rover 2.0 (feat. 21 Savage),4mt4VMndCT5kP2GwXKcECc,56,0.224,0.897,275218,0.867,0.0,9,0.117,-3.293,0,0.289,140.092,4,0.791
4184,Young Thug,Anybody (feat. Nicki Minaj),1ENV3FCYOTxnviLKYVhFOd,55,0.0407,0.899,254947,0.467,2.8e-06,11,0.132,-8.608,0,0.175,120.038,4,0.475
4185,Pressa,420 in London,1zDwQIp3BgbH9dSmYtPBDH,57,0.0138,0.783,219089,0.694,0.0,10,0.11,-7.008,0,0.358,160.034,4,0.389
4186,Philanthrope,Silence,2J8XWGtQb2PFtuHjyaNow3,58,0.838,0.651,105101,0.183,0.925,9,0.0891,-9.388,0,0.056,151.971,4,0.687
4187,Aleman,Rucón,6TDtGJSk3MDTnM6nTDu5Zu,73,0.0196,0.863,168560,0.59,0.0,1,0.093,-8.768,1,0.5,161.98,4,0.579
4188,La Fiera de Ojinaga,Vacío,3fxKox0e8TPyrIOiOC5Hkf,56,0.194,0.755,166272,0.848,0.0,0,0.214,-3.641,1,0.0374,114.824,4,0.76
4189,Lake Street Dive,Musta Been Something,0Vr6vFlxGoAMs6RPA5vJZY,55,0.644,0.661,346400,0.16,0.00368,2,0.114,-10.6,1,0.0315,111.646,4,0.235
4190,Future,CUDDLE MY WRIST,5UVNjOSh27encRBqTpBWup,55,0.0744,0.903,181894,0.503,2.09e-05,11,0.125,-9.188,0,0.335,125.0,4,0.203
4191,Ryan Stevenson,No Matter What (feat. Bart Millard),6NzqidHS9hPiEpbC5LEFl6,54,0.457,0.562,216653,0.537,0.000287,9,0.405,-6.58,1,0.027,78.996,3,0.362
4192,grandson,War,1IqYyJ37a3gUr0NC2vOD2b,59,0.000105,0.369,211500,0.835,0.0523,1,0.253,-4.462,0,0.0777,160.156,4,0.525
4193,$uicideBoy$,Phantom Menace,6oyeeA0sHwHM1pPpZaIsrD,57,0.384,0.697,141971,0.844,2.04e-05,8,0.0557,-5.008,1,0.29,146.056,4,0.263
4194,SahBabii,Outstanding (feat. 21 Savage),24W9LlHIfhALtn33zBnnQr,56,0.341,0.795,157664,0.59,7e-05,11,0.097,-6.186,0,0.169,151.059,4,0.354
4195,SLATIN,Apple Juice (feat. Carla Monroe) - MOTi Remix,6fIgsZFtGXiIvxb2Y6oCc7,67,0.00196,0.671,138750,0.91,0.0316,0,0.171,-3.621,1,0.1,128.036,4,0.413
4196,Oliver Tree,Upside Down,4H8kIxbq4NFjNCsGV3120j,57,0.0502,0.711,195918,0.897,0.000139,9,0.152,-8.615,1,0.0412,132.014,4,0.908
4197,Meek Mill,Stuck In My Ways,0UOF9AAyS8H9iCWmePj29w,56,0.147,0.703,191486,0.701,0.0,1,0.27,-4.764,1,0.159,139.944,4,0.556
4198,Badshah,Tareefan,5QyOjKJhR1iyF0DHQM2IvW,67,0.0942,0.829,186122,0.654,5.01e-06,5,0.2,-6.26,0,0.0685,98.012,4,0.335
4199,Hillsong Worship,So Will I (100 Billion X) - Live,1dnNDM04yKaJl0tQ34TUXd,54,0.00568,0.308,424387,0.581,0.0,2,0.698,-8.509,1,0.0338,127.233,4,0.103
4200,Ryan Stevenson,The Gospel,3cQgUDW287uHKcpnFanAC5,55,0.0349,0.573,254262,0.661,7.9e-05,0,0.112,-6.73,0,0.0517,153.907,4,0.622
4201,Shinedown,ATTENTION ATTENTION,0XRjftXFxSo0ZEC0ZdSxWQ,57,0.000443,0.524,230520,0.975,0.296,7,0.877,-2.914,1,0.0629,160.03,4,0.58
4202,Jack Harlow,SYLVIA (feat. 2forwOyNE),1AVm6MTy8qpaFi0gAa7Hlw,55,0.0235,0.837,225882,0.64,3.62e-05,4,0.112,-7.819,0,0.0464,85.0,4,0.387
4203,Greta Van Fleet,Anthem,2KN0Kgfb15aNLR0p2J4pkr,60,0.372,0.609,281307,0.536,0.000484,11,0.108,-8.076,1,0.0375,154.067,4,0.469
4204,Anderson .Paak,6 Summers,0lG7iyNSstVOLV6faMIHdD,58,0.0774,0.649,282987,0.587,0.0,5,0.377,-10.5,0,0.316,92.871,4,0.513
4205,Yung Bleu,Ice On My Baby,2DOzJWZCslTQFQPQf6hhhj,54,0.261,0.759,217840,0.631,0.0,5,0.13,-2.243,0,0.059,75.058,4,0.119
4206,Pancho Barraza,Nunca Cambies,1HU0hFOLKJ980oC1hJ22Im,61,0.438,0.683,157120,0.481,0.0,10,0.106,-6.242,1,0.0422,140.064,4,0.8
4207,Jacob Banks,Diddy Bop (x Louis The Child),2KZybiXVEQExXm2vtAcP8f,60,0.417,0.69,219627,0.466,0.0011,6,0.114,-4.812,1,0.102,81.935,4,0.28
4208,Wiz Khalifa,Hot Now,4Q3HHwkLVwHrSVad0RUz3V,57,0.0379,0.822,226273,0.613,0.0,1,0.377,-5.161,1,0.388,154.913,4,0.301
4209,Lecrae,Get Back Right,3Rmc1J4r9rG60101cOGg5B,55,0.0274,0.879,185947,0.583,0.0,1,0.094,-6.696,0,0.181,139.968,4,0.541
4210,Aries,BLOSSOM,7dzwCwvobdoKlIHr9XPZns,57,0.155,0.594,127972,0.449,0.0,1,0.127,-7.832,1,0.0545,82.987,4,0.315
4211,Iamjakehill,Wake Up,2CXF3c5KrBsXZygtyQJtq9,59,0.0988,0.775,158317,0.658,0.0,2,0.111,-5.119,1,0.175,139.978,4,0.325
4212,sadeyes,jaded,6Tt9PBM6oWGwVnxyzuM84j,58,0.0645,0.703,160625,0.386,1.55e-06,6,0.257,-11.447,1,0.0672,124.117,4,0.192
4213,Carin Leon,Amigos Hasta La Muerte,4XFqFyVAHIqLKLwQskhgY8,59,0.491,0.754,159369,0.614,0.0,3,0.0783,-7.229,1,0.0403,95.1,3,0.889
4214,Aldo Trujillo,Muchacho Fracasado (En Vivo),6yyy6qMIwVLuqDfb20RRyK,59,0.0366,0.726,220843,0.871,6.33e-05,0,0.0865,-5.402,1,0.0815,115.69,3,0.645
4215,Smika,Quilt,7x4LgEvB4WNXnqDvQAgLS5,56,0.982,0.838,127220,0.159,0.948,3,0.14,-10.965,1,0.0649,66.97,4,0.289
4216,KYLE,Babies (feat. Alessia Cara),2iTQEWxLtKrIoYr7FIWq6q,57,0.121,0.672,240093,0.543,8.05e-05,6,0.331,-7.07,1,0.0335,90.025,4,0.198
4217,Gunna,Drippin',3hRgJDDSSv7ldLVlWUlas9,56,0.045,0.86,156735,0.365,0.0,0,0.122,-7.102,0,0.439,147.031,4,0.148
4218,Galantis,Satisfied (feat. MAX),57QXXEBy5apjgxsyXSb8YE,61,0.00759,0.75,155939,0.651,0.0,1,0.521,-4.655,1,0.121,120.055,4,0.928
4219,s. lyre,home for a while,5CM5Z9GvrivuJs50a2T4hM,61,0.935,0.601,151807,0.185,0.86,0,0.524,-19.246,1,0.0518,165.981,4,0.634
4220,Eric Church,Higher Wire,74ZZOckotaqxig604AmI0Z,54,0.943,0.566,163467,0.439,2.68e-06,2,0.095,-7.379,1,0.0437,74.31,4,0.327
4221,Shootergang JoJo,Fresh Out,7drLZJ9R9CfECveSg8ZBLT,54,0.0706,0.876,128785,0.912,0.0,0,0.102,-4.801,0,0.429,95.973,4,0.572
4222,Upchurch,Hank Hill,0t7cXmtOijmg7SFXRTC76m,53,0.0619,0.786,167979,0.8,0.0,7,0.247,-6.778,1,0.273,90.03,4,0.708
4223,Bishop Briggs,Never Tear Us Apart,0zdzgfhY18Au7dD1hOrTrX,64,0.00643,0.372,194827,0.6,3.37e-05,4,0.139,-6.027,0,0.0351,188.96,3,0.0753
